"","GOID","Term","Class","Pvalue","p.adj","nlog10p.adj","OddsRatio","ExpCount","Count","Size","cluster"
"5567","GO:0002448","mast cell mediated immunity","BP",0.326834687745719,0.49148337866606,0.308491164862713,1.42069795427196,2.8881585921764,4,49,"7"
"5568","GO:0002686","negative regulation of leukocyte migration","BP",0.326834687745719,0.49148337866606,0.308491164862713,1.42069795427196,2.8881585921764,4,49,"7"
"5569","GO:0003254","regulation of membrane depolarization","BP",0.326834687745719,0.49148337866606,0.308491164862713,1.42069795427196,2.8881585921764,4,49,"7"
"5570","GO:0007595","lactation","BP",0.326834687745719,0.49148337866606,0.308491164862713,1.42069795427196,2.8881585921764,4,49,"7"
"5571","GO:0015695","organic cation transport","BP",0.326834687745719,0.49148337866606,0.308491164862713,1.42069795427196,2.8881585921764,4,49,"7"
"5572","GO:0032663","regulation of interleukin-2 production","BP",0.326834687745719,0.49148337866606,0.308491164862713,1.42069795427196,2.8881585921764,4,49,"7"
"5573","GO:0048512","circadian behavior","BP",0.326834687745719,0.49148337866606,0.308491164862713,1.42069795427196,2.8881585921764,4,49,"7"
"5574","GO:0070231","T cell apoptotic process","BP",0.326834687745719,0.49148337866606,0.308491164862713,1.42069795427196,2.8881585921764,4,49,"7"
"5575","GO:0050709","negative regulation of protein secretion","BP",0.327463677975252,0.492340905612298,0.307734079840319,1.27171945701357,5.59949114809711,7,95,"7"
"5576","GO:0003205","cardiac chamber development","BP",0.329519267271947,0.49525380998269,0.305172174753386,1.18464646464646,10.2559101028305,12,174,"7"
"5577","GO:0010469","regulation of signaling receptor activity","BP",0.329519267271947,0.49525380998269,0.305172174753386,1.18464646464646,10.2559101028305,12,174,"7"
"5578","GO:0071219","cellular response to molecule of bacterial origin","BP",0.33004530185614,0.495955489451087,0.304557298415427,1.15909000832309,13.0851266829217,15,222,"7"
"5579","GO:0042303","molting cycle","BP",0.331128357056101,0.496038788245678,0.304484362093639,1.24180385535388,6.54256334146083,8,111,"7"
"5580","GO:0042633","hair cycle","BP",0.331128357056101,0.496038788245678,0.304484362093639,1.24180385535388,6.54256334146083,8,111,"7"
"5581","GO:0007252","I-kappaB phosphorylation","BP",0.331639390280217,0.496038788245678,0.304484362093639,1.77537537537538,1.17884024170465,2,20,"7"
"5582","GO:0007620","copulation","BP",0.331639390280217,0.496038788245678,0.304484362093639,1.77537537537538,1.17884024170465,2,20,"7"
"5583","GO:0008090","retrograde axonal transport","BP",0.331639390280217,0.496038788245678,0.304484362093639,1.77537537537538,1.17884024170465,2,20,"7"
"5584","GO:0008356","asymmetric cell division","BP",0.331639390280217,0.496038788245678,0.304484362093639,1.77537537537538,1.17884024170465,2,20,"7"
"5585","GO:0022038","corpus callosum development","BP",0.331639390280217,0.496038788245678,0.304484362093639,1.77537537537538,1.17884024170465,2,20,"7"
"5586","GO:0032303","regulation of icosanoid secretion","BP",0.331639390280217,0.496038788245678,0.304484362093639,1.77537537537538,1.17884024170465,2,20,"7"
"5587","GO:0032332","positive regulation of chondrocyte differentiation","BP",0.331639390280217,0.496038788245678,0.304484362093639,1.77537537537538,1.17884024170465,2,20,"7"
"5588","GO:0032495","response to muramyl dipeptide","BP",0.331639390280217,0.496038788245678,0.304484362093639,1.77537537537538,1.17884024170465,2,20,"7"
"5589","GO:0032727","positive regulation of interferon-alpha production","BP",0.331639390280217,0.496038788245678,0.304484362093639,1.77537537537538,1.17884024170465,2,20,"7"
"5590","GO:0032816","positive regulation of natural killer cell activation","BP",0.331639390280217,0.496038788245678,0.304484362093639,1.77537537537538,1.17884024170465,2,20,"7"
"5591","GO:0036303","lymph vessel morphogenesis","BP",0.331639390280217,0.496038788245678,0.304484362093639,1.77537537537538,1.17884024170465,2,20,"7"
"5592","GO:0039692","single stranded viral RNA replication via double stranded DNA intermediate","BP",0.331639390280217,0.496038788245678,0.304484362093639,1.77537537537538,1.17884024170465,2,20,"7"
"5593","GO:0042474","middle ear morphogenesis","BP",0.331639390280217,0.496038788245678,0.304484362093639,1.77537537537538,1.17884024170465,2,20,"7"
"5594","GO:0045618","positive regulation of keratinocyte differentiation","BP",0.331639390280217,0.496038788245678,0.304484362093639,1.77537537537538,1.17884024170465,2,20,"7"
"5595","GO:0046655","folic acid metabolic process","BP",0.331639390280217,0.496038788245678,0.304484362093639,1.77537537537538,1.17884024170465,2,20,"7"
"5596","GO:0060546","negative regulation of necroptotic process","BP",0.331639390280217,0.496038788245678,0.304484362093639,1.77537537537538,1.17884024170465,2,20,"7"
"5597","GO:0062099","negative regulation of programmed necrotic cell death","BP",0.331639390280217,0.496038788245678,0.304484362093639,1.77537537537538,1.17884024170465,2,20,"7"
"5598","GO:0071071","regulation of phospholipid biosynthetic process","BP",0.331639390280217,0.496038788245678,0.304484362093639,1.77537537537538,1.17884024170465,2,20,"7"
"5599","GO:0072234","metanephric nephron tubule development","BP",0.331639390280217,0.496038788245678,0.304484362093639,1.77537537537538,1.17884024170465,2,20,"7"
"5600","GO:0097062","dendritic spine maintenance","BP",0.331639390280217,0.496038788245678,0.304484362093639,1.77537537537538,1.17884024170465,2,20,"7"
"5601","GO:0098884","postsynaptic neurotransmitter receptor internalization","BP",0.331639390280217,0.496038788245678,0.304484362093639,1.77537537537538,1.17884024170465,2,20,"7"
"5602","GO:0140239","postsynaptic endocytosis","BP",0.331639390280217,0.496038788245678,0.304484362093639,1.77537537537538,1.17884024170465,2,20,"7"
"5603","GO:1902004","positive regulation of amyloid-beta formation","BP",0.331639390280217,0.496038788245678,0.304484362093639,1.77537537537538,1.17884024170465,2,20,"7"
"5604","GO:1902644","tertiary alcohol metabolic process","BP",0.331639390280217,0.496038788245678,0.304484362093639,1.77537537537538,1.17884024170465,2,20,"7"
"5605","GO:0002312","B cell activation involved in immune response","BP",0.332517648645633,0.497174978763414,0.303490736141446,1.29612433409902,4.71536096681862,6,80,"7"
"5606","GO:0070828","heterochromatin organization","BP",0.332517648645633,0.497174978763414,0.303490736141446,1.29612433409902,4.71536096681862,6,80,"7"
"5607","GO:0016571","histone methylation","BP",0.335148589309487,0.50093000634667,0.30022295273758,1.2022570036707,8.42870772818828,10,143,"7"
"5608","GO:0045598","regulation of fat cell differentiation","BP",0.335148589309487,0.50093000634667,0.30022295273758,1.2022570036707,8.42870772818828,10,143,"7"
"5609","GO:1901568","fatty acid derivative metabolic process","BP",0.336616214732647,0.501619164630395,0.299625879405745,1.17731176798661,10.3148521149157,12,175,"7"
"5610","GO:0031640","killing of cells of other organism","BP",0.337076256979732,0.501619164630395,0.299625879405745,1.3319783197832,3.83123078554013,5,65,"7"
"5611","GO:0045604","regulation of epidermal cell differentiation","BP",0.337076256979732,0.501619164630395,0.299625879405745,1.3319783197832,3.83123078554013,5,65,"7"
"5612","GO:0099565","chemical synaptic transmission, postsynaptic","BP",0.34007499896844,0.501619164630395,0.299625879405745,1.22979375696767,6.60150535354606,8,112,"7"
"5613","GO:0001961","positive regulation of cytokine-mediated signaling pathway","BP",0.340448389947291,0.501619164630395,0.299625879405745,1.38973473552033,2.94710060426163,4,50,"7"
"5614","GO:0007528","neuromuscular junction development","BP",0.340448389947291,0.501619164630395,0.299625879405745,1.38973473552033,2.94710060426163,4,50,"7"
"5615","GO:0007622","rhythmic behavior","BP",0.340448389947291,0.501619164630395,0.299625879405745,1.38973473552033,2.94710060426163,4,50,"7"
"5616","GO:0010718","positive regulation of epithelial to mesenchymal transition","BP",0.340448389947291,0.501619164630395,0.299625879405745,1.38973473552033,2.94710060426163,4,50,"7"
"5617","GO:0032608","interferon-beta production","BP",0.340448389947291,0.501619164630395,0.299625879405745,1.38973473552033,2.94710060426163,4,50,"7"
"5618","GO:0048546","digestive tract morphogenesis","BP",0.340448389947291,0.501619164630395,0.299625879405745,1.38973473552033,2.94710060426163,4,50,"7"
"5619","GO:0101023","vascular endothelial cell proliferation","BP",0.340448389947291,0.501619164630395,0.299625879405745,1.38973473552033,2.94710060426163,4,50,"7"
"5620","GO:1905562","regulation of vascular endothelial cell proliferation","BP",0.340448389947291,0.501619164630395,0.299625879405745,1.38973473552033,2.94710060426163,4,50,"7"
"5621","GO:2000725","regulation of cardiac muscle cell differentiation","BP",0.340448389947291,0.501619164630395,0.299625879405745,1.38973473552033,2.94710060426163,4,50,"7"
"5622","GO:0000291","nuclear-transcribed mRNA catabolic process, exonucleolytic","BP",0.3408077664703,0.501619164630395,0.299625879405745,1.49814021641118,2.06297042298314,3,35,"7"
"5623","GO:0007603","phototransduction, visible light","BP",0.3408077664703,0.501619164630395,0.299625879405745,1.49814021641118,2.06297042298314,3,35,"7"
"5624","GO:0030947","regulation of vascular endothelial growth factor receptor signaling pathway","BP",0.3408077664703,0.501619164630395,0.299625879405745,1.49814021641118,2.06297042298314,3,35,"7"
"5625","GO:0032228","regulation of synaptic transmission, GABAergic","BP",0.3408077664703,0.501619164630395,0.299625879405745,1.49814021641118,2.06297042298314,3,35,"7"
"5626","GO:0039694","viral RNA genome replication","BP",0.3408077664703,0.501619164630395,0.299625879405745,1.49814021641118,2.06297042298314,3,35,"7"
"5627","GO:0042462","eye photoreceptor cell development","BP",0.3408077664703,0.501619164630395,0.299625879405745,1.49814021641118,2.06297042298314,3,35,"7"
"5628","GO:0045922","negative regulation of fatty acid metabolic process","BP",0.3408077664703,0.501619164630395,0.299625879405745,1.49814021641118,2.06297042298314,3,35,"7"
"5629","GO:0046471","phosphatidylglycerol metabolic process","BP",0.3408077664703,0.501619164630395,0.299625879405745,1.49814021641118,2.06297042298314,3,35,"7"
"5630","GO:0048821","erythrocyte development","BP",0.3408077664703,0.501619164630395,0.299625879405745,1.49814021641118,2.06297042298314,3,35,"7"
"5631","GO:0051443","positive regulation of ubiquitin-protein transferase activity","BP",0.3408077664703,0.501619164630395,0.299625879405745,1.49814021641118,2.06297042298314,3,35,"7"
"5632","GO:0065005","protein-lipid complex assembly","BP",0.3408077664703,0.501619164630395,0.299625879405745,1.49814021641118,2.06297042298314,3,35,"7"
"5633","GO:0098801","regulation of renal system process","BP",0.3408077664703,0.501619164630395,0.299625879405745,1.49814021641118,2.06297042298314,3,35,"7"
"5634","GO:0110111","negative regulation of animal organ morphogenesis","BP",0.3408077664703,0.501619164630395,0.299625879405745,1.49814021641118,2.06297042298314,3,35,"7"
"5635","GO:1900077","negative regulation of cellular response to insulin stimulus","BP",0.3408077664703,0.501619164630395,0.299625879405745,1.49814021641118,2.06297042298314,3,35,"7"
"5636","GO:1901020","negative regulation of calcium ion transmembrane transporter activity","BP",0.3408077664703,0.501619164630395,0.299625879405745,1.49814021641118,2.06297042298314,3,35,"7"
"5637","GO:0090257","regulation of muscle system process","BP",0.341059544054563,0.501619164630395,0.299625879405745,1.13775052062437,15.0891550938196,17,256,"7"
"5638","GO:0034763","negative regulation of transmembrane transport","BP",0.341935570505912,0.501619164630395,0.299625879405745,1.20919265258234,7.54457754690978,9,128,"7"
"5639","GO:0016570","histone modification","BP",0.343016464338669,0.501619164630395,0.299625879405745,1.09614362038842,27.5848616558889,30,468,"7"
"5640","GO:0001937","negative regulation of endothelial cell proliferation","BP",0.343123848431937,0.501619164630395,0.299625879405745,1.27877034358047,4.77430297890385,6,81,"7"
"5641","GO:0051279","regulation of release of sequestered calcium ion into cytosol","BP",0.343123848431937,0.501619164630395,0.299625879405745,1.27877034358047,4.77430297890385,6,81,"7"
"5642","GO:0071222","cellular response to lipopolysaccharide","BP",0.343196590820646,0.501619164630395,0.299625879405745,1.15411338328357,12.2599385137284,14,208,"7"
"5643","GO:0000055","ribosomal large subunit export from nucleus","BP",0.34644158244397,0.501619164630395,0.299625879405745,2.66246624662466,0.412594084596629,1,7,"7"
"5644","GO:0000414","regulation of histone H3-K36 methylation","BP",0.34644158244397,0.501619164630395,0.299625879405745,2.66246624662466,0.412594084596629,1,7,"7"
"5645","GO:0001554","luteolysis","BP",0.34644158244397,0.501619164630395,0.299625879405745,2.66246624662466,0.412594084596629,1,7,"7"
"5646","GO:0001915","negative regulation of T cell mediated cytotoxicity","BP",0.34644158244397,0.501619164630395,0.299625879405745,2.66246624662466,0.412594084596629,1,7,"7"
"5647","GO:0002248","connective tissue replacement involved in inflammatory response wound healing","BP",0.34644158244397,0.501619164630395,0.299625879405745,2.66246624662466,0.412594084596629,1,7,"7"
"5648","GO:0002606","positive regulation of dendritic cell antigen processing and presentation","BP",0.34644158244397,0.501619164630395,0.299625879405745,2.66246624662466,0.412594084596629,1,7,"7"
"5649","GO:0003228","atrial cardiac muscle tissue development","BP",0.34644158244397,0.501619164630395,0.299625879405745,2.66246624662466,0.412594084596629,1,7,"7"
"5650","GO:0003253","cardiac neural crest cell migration involved in outflow tract morphogenesis","BP",0.34644158244397,0.501619164630395,0.299625879405745,2.66246624662466,0.412594084596629,1,7,"7"
"5651","GO:0003310","pancreatic A cell differentiation","BP",0.34644158244397,0.501619164630395,0.299625879405745,2.66246624662466,0.412594084596629,1,7,"7"
"5652","GO:0006573","valine metabolic process","BP",0.34644158244397,0.501619164630395,0.299625879405745,2.66246624662466,0.412594084596629,1,7,"7"
"5653","GO:0006689","ganglioside catabolic process","BP",0.34644158244397,0.501619164630395,0.299625879405745,2.66246624662466,0.412594084596629,1,7,"7"
"5654","GO:0006701","progesterone biosynthetic process","BP",0.34644158244397,0.501619164630395,0.299625879405745,2.66246624662466,0.412594084596629,1,7,"7"
"5655","GO:0007000","nucleolus organization","BP",0.34644158244397,0.501619164630395,0.299625879405745,2.66246624662466,0.412594084596629,1,7,"7"
"5656","GO:0007008","outer mitochondrial membrane organization","BP",0.34644158244397,0.501619164630395,0.299625879405745,2.66246624662466,0.412594084596629,1,7,"7"
"5657","GO:0008635","activation of cysteine-type endopeptidase activity involved in apoptotic process by cytochrome c","BP",0.34644158244397,0.501619164630395,0.299625879405745,2.66246624662466,0.412594084596629,1,7,"7"
